frame,frame.dlt,frame.time,frame.offset_shift,frame.time_epoch,frame.time_delta,frame.time_delta_displayed,frame.time_relative,frame.number,frame.len,frame.cap_len,frame.marked,frame.ignored,frame.protocols,wlan,wlan.fc.type_subtype,wlan.fc,wlan.fc.version,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fc.ds,wlan.fc.frag,wlan.fc.retry,wlan.fc.pwrmgt,wlan.fc.moredata,wlan.fc.protected,wlan.fc.order,wlan.duration,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,text,wlan.qos.tid,wlan.qos.priority,wlan.qos.bit4,wlan.qos.ack,wlan.qos.amsdupresent,wlan.qos.txop_dur_req,llc,llc.dsap,llc.dsap.ig,llc.ssap,llc.ssap.cr,llc.control,llc.control.u_modifier_cmd,llc.control.ftype,llc.oui,llc.type,wsmpv2,wsmpv2.version,wsmpv2.psid,text,wsmpv2.exten.power_id,wsmpv2.exten.power_len,wsmpv2.txpower,text,wsmp.exten.rate_id,wsmpv2.exten.rate.len,wsmpv2.rate,text,wsmpv2.exten.chan_id,wsmpv2.exten.chan_len,wsmpv2.channel,wsmpv2.wsmelementid,wsmpv2.wsmlength,text,wsmpv2.wsmpcontrol,text,ieee16092.version,ieee16092.contentType,ieee16092.identifiertype,ieee16092.certificate,ieee16092.msgflag,ieee16092.not_supported,ieee16092.use_gen_time,ieee16092.expires,ieee16092.use.location,ieee16092.use_exten_field,ieee16092.psid,ieee16092.length,ieee16092.generation_time,text,text,text,bsm,j2735.BasicSafetyMessage,j2735.msgID,j2735.blob1,j2735.msgCount,j2735.temporaryid,j2735.uniqueid,j2735.dsecond,j2735.pos3D,j2735.pos3D.lat,j2735.pos3D.long,j2735.pos3Delevation,j2735.accuracy,j2735.speed,j2735.heading,j2735.steeringAngle,j2735.accelSet4Way,j2735.accelSet4Way.lon,j2735.accelSet4Way.lat,j2735.accelSet4Way.vert,j2735.accelSet4Way.yaw,j2735.brakeSystemStatus,j2735.size,j2735.width,j2735.length,j2735.safetyExt,j2735.pathHistory,j2735.initialPosition,j2735.utcTime,j2735.year,j2735.month,j2735.day,j2735.hour,j2735.minute,j2735.dsecond,j2735.long,j2735.lat,j2735.itemCnt,j2735.crumbData,j2735.pathHistoryPointSets_04,j2735.status,j2735.vehicleData,j2735.height,j2735.bumpers,j2735.frnt,j2735.rear,j2735.mass,j2735.trailerWeight,j2735.VehicleType03
"Frame 75: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:11.545955000","0.000000000","1378918331.545955000","0.102067000","0.102067000","7.367278000","75","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","148",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5edb74f",,,"QoS Control","bsm","1","2","1","14","0xa0710123","0x0123",,"1","389387240","-771769762","677","4294967295","57344","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"11400",,,"1","3","ff:ff:bf:f4:30:0a:02:e4",,"1","30","1","43","43","34",,"4"
"Frame 76: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:11.648420000","0.000000000","1378918331.648420000","0.102465000","0.102465000","7.469743000","76","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","150",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5ef45cf",,,"QoS Control","bsm","1","2","1","15","0xa0710123","0x0123",,"1","389387240","-771769764","677","4294967295","57344","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"11500",,,"1","3","ff:ff:bf:f4:00:0a:02:ef",,"1","30","1","43","43","34",,"4"
"Frame 77: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:11.749832000","0.000000000","1378918331.749832000","0.101412000","0.101412000","7.571155000","77","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","152",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5f0d447",,,"QoS Control","bsm","1","2","1","16","0xa0710123","0x0123",,"1","389387238","-771769768","679","4294967295","57344","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"11600",,,"1","3","ff:ff:3f:f3:d0:0b:02:f9",,"1","30","1","43","43","34",,"4"
"Frame 78: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:11.858629000","0.000000000","1378918331.858629000","0.108797000","0.108797000","7.679952000","78","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","154",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5f24ee9",,,"QoS Control","bsm","1","2","1","17","0xa0710123","0x0123",,"1","389387238","-771769772","679","4294967295","57346","0","0x7f","00:03:07:d1:32:00:00","3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"11700",,,"1","3","ff:ff:3f:f3:90:0b:03:02",,"1","30","1","43","43","34",,"4"
"Frame 79: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:11.943772000","0.000000000","1378918331.943772000","0.085143000","0.085143000","7.765095000","79","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","156",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee5f3c99e",,,"QoS Control","bsm","1","2","1","18","0xa0710123","0x0123",,"1","389387238","-771769775","679","4294967295","57344","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"11800",,,"1","3","ff:ff:3f:f3:60:0b:03:0c",,"1","30","1","43","43","34",,"4"
"Frame 80: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.036791000","0.000000000","1378918332.036791000","0.093019000","0.093019000","7.858114000","80","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","158",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5f535d1",,,"QoS Control","bsm","1","2","1","19","0xa0710123","0x0123",,"1","389387237","-771769778","680","4294967295","57345","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"11900",,,"1","3","ff:fe:ff:f3:30:0c:03:15",,"1","30","1","43","43","34",,"4"
"Frame 81: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.146421000","0.000000000","1378918332.146421000","0.109630000","0.109630000","7.967744000","81","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","160",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5f6e330",,,"QoS Control","bsm","1","2","1","20","0xa0710123","0x0123",,"1","389387237","-771769781","680","4294967295","57346","0","0x7f","00:04:07:d1:32:00:00","4","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12000",,,"1","3","ff:fe:ff:f2:f0:0c:03:20",,"1","30","1","43","43","34",,"4"
"Frame 82: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.248027000","0.000000000","1378918332.248027000","0.101606000","0.101606000","8.069350000","82","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","162",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5f86d9d",,,"QoS Control","bsm","1","2","1","21","0xa0710123","0x0123",,"1","389387237","-771769783","680","4294967295","57346","0","0x7f","00:05:07:d1:32:00:00","5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12100",,,"1","3","ff:fe:ff:f2:e0:0c:03:2b",,"1","30","1","43","43","34",,"4"
"Frame 83: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.349380000","0.000000000","1378918332.349380000","0.101353000","0.101353000","8.170703000","83","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","164",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5f9f74e",,,"QoS Control","bsm","1","2","1","22","0xa0710123","0x0123",,"1","389387237","-771769787","680","4294967295","57346","0","0x7f","00:04:07:d1:32:00:00","4","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12200",,,"1","3","ff:fe:ff:f2:a0:0d:03:35",,"1","30","1","43","43","34",,"4"
"Frame 84: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:12.456754000","0.000000000","1378918332.456754000","0.107374000","0.107374000","8.278077000","84","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","166",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee5fb863f",,,"QoS Control","bsm","1","2","1","23","0xa0710123","0x0123",,"1","389387237","-771769790","680","4294967295","57345","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12300",,,"1","3","ff:fe:ff:f2:70:0d:03:3f",,"1","30","1","43","43","34",,"4"
"Frame 85: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.540616000","0.000000000","1378918332.540616000","0.083862000","0.083862000","8.361939000","85","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","168",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5fce5bb",,,"QoS Control","bsm","1","2","1","24","0xa0710123","0x0123",,"1","389387235","-771769793","680","4294967295","57344","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12400",,,"1","3","ff:fe:7f:f2:40:0d:03:48",,"1","30","1","43","43","34",,"4"
"Frame 86: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.647131000","0.000000000","1378918332.647131000","0.106515000","0.106515000","8.468454000","86","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","170",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee5fe839d",,,"QoS Control","bsm","1","2","1","25","0xa0710123","0x0123",,"1","389387235","-771769797","680","4294967295","57345","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12500",,,"1","3","ff:fe:7f:f2:00:0d:03:52",,"1","30","1","43","43","34",,"4"
"Frame 87: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.749148000","0.000000000","1378918332.749148000","0.102017000","0.102017000","8.570471000","87","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","172",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee60011f2",,,"QoS Control","bsm","1","2","1","26","0xa0710123","0x0123",,"1","389387235","-771769798","682","4294967295","57346","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12600",,,"1","3","ff:fe:7f:f1:f0:0e:03:5d",,"1","30","1","43","43","34",,"4"
"Frame 88: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.847821000","0.000000000","1378918332.847821000","0.098673000","0.098673000","8.669144000","88","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","174",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee60194ae",,,"QoS Control","bsm","1","2","1","27","0xa0710123","0x0123",,"1","389387235","-771769802","682","4294967295","57345","0","0x7f","ff:ff:07:d1:32:00:00","-1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12700",,,"1","3","ff:fe:7f:f1:b0:0e:03:67",,"1","30","1","43","43","34",,"4"
"Frame 89: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:12.948094000","0.000000000","1378918332.948094000","0.100273000","0.100273000","8.769417000","89","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","176",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6031ae2",,,"QoS Control","bsm","1","2","1","28","0xa0710123","0x0123",,"1","389387233","-771769805","682","4294967295","57344","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12800",,,"1","3","ff:fd:ff:f1:80:0e:03:71",,"1","30","1","43","43","34",,"4"
"Frame 90: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:13.048057000","0.000000000","1378918333.048057000","0.099963000","0.099963000","8.869380000","90","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","178",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee604a25d",,,"QoS Control","bsm","1","2","1","29","0xa0710123","0x0123",,"1","389387233","-771769808","682","4294967295","57345","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"12900",,,"1","3","ff:fd:ff:f1:50:0f:03:7b",,"1","30","1","43","43","34",,"4"
"Frame 91: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:13.158321000","0.000000000","1378918333.158321000","0.110264000","0.110264000","8.979644000","91","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","180",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee606350c",,,"QoS Control","bsm","1","2","1","30","0xa0710123","0x0123",,"1","389387233","-771769810","682","4294967295","57347","0","0x7f","00:04:07:d1:32:00:00","4","2001","50","0","2048","1","200","500","1","1",,,,,,,,"13000",,,"1","3","ff:fd:ff:f1:30:0f:03:85",,"1","30","1","43","43","34",,"4"
"Frame 92: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:13.241417000","0.000000000","1378918333.241417000","0.083096000","0.083096000","9.062740000","92","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","182",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6079765",,,"QoS Control","bsm","1","2","1","31","0xa0710123","0x0123",,"1","389387232","-771769812","682","4294967295","57346","0","0x7f","00:05:07:d1:32:00:00","5","2001","50","0","2048","1","200","500","1","1",,,,,,,,"13100",,,"1","3","ff:fd:bf:f1:00:0f:03:8e",,"1","30","1","43","43","34",,"4"
"Frame 93: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:13.346641000","0.000000000","1378918333.346641000","0.105224000","0.105224000","9.167964000","93","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","184",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6093230",,,"QoS Control","bsm","1","2","1","32","0xa0710123","0x0123",,"1","389387232","-771769817","684","4294967295","57344","0","0x7f","ff:ff:07:d1:32:00:00","-1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"13200",,,"1","3","ff:fd:bf:f0:c0:10:03:98",,"1","30","1","43","43","34",,"4"
"Frame 94: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:13.443987000","0.000000000","1378918333.443987000","0.097346000","0.097346000","9.265310000","94","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","186",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee60aaccf",,,"QoS Control","bsm","1","2","1","33","0xa0710123","0x0123",,"1","389387232","-771769820","684","4294967295","57345","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"13300",,,"1","3","ff:fd:bf:f0:90:10:03:a2",,"1","30","1","43","43","34",,"4"
